DR2Name,Prot_Final,Class,Quality,Double,Multi,Eclipsing_Binary,Contaminated,Spot_Evolution,Flares,Notes,RA,Dec,Gmag,BP_RP,Prot,Prot_LS,Power_LS,TESS_Data
Gaia DR2 661239390935360512,-1.0,,,,,,,,,,130.280216,19.44693,12.170433,1.112,-1,0.0,0.0,No
Gaia DR2 661239390935361024,-1.0,,,,,,,,,,130.278743,19.443624,16.626617,2.7388,-1,0.0,0.0,No
Gaia DR2 661239631450927488,-1.0,,,,,,,,,,130.242785,19.44791,18.73962,2.9973,-1,0.0,0.0,No
Gaia DR2 661242861268936704,-1.0,,,,,,,,,,130.218866,19.483213,10.175888,0.6808,-1,0.0,0.0,No
Gaia DR2 661243273585807872,-1.0,,,,,,,,,,130.094645,19.464777,10.54489,0.7495,-1,0.0,0.0,No
Gaia DR2 661243307945543936,-1.0,,,,,,,,,,130.106445,19.475794,9.747096,0.6212,-1,0.0,0.0,No
Gaia DR2 661243647244894464,-1.0,,,,,,,,,,130.173602,19.500216,17.798594,3.0595,-1,0.0,0.0,No
Gaia DR2 661244270018200192,-1.0,,,,,,,,,,130.291767,19.508951,9.986646,0.6628,-1,0.0,0.0,No
Gaia DR2 661244647975316736,-1.0,,,,,,,,,,130.297112,19.529657,15.463237,2.5074,-1,0.0,0.0,No
Gaia DR2 661246022364851072,-1.0,,,,,,,,,,130.234598,19.580351,6.749505589,0.2503,-1,0.0,0.0,No
Gaia DR2 661246675199973504,-1.0,,,,,,,,,,130.405892,19.520559,13.144526,1.4336,-1,0.0,0.0,No
Gaia DR2 661247602912908032,-1.0,,,,,,,,,,130.389795,19.550081,17.659998,2.9336,-1,0.0,0.0,No
Gaia DR2 661247671632285312,-1.0,,,,,,,,,,130.36242,19.542488,9.722683,0.6164,-1,0.0,0.0,No
Gaia DR2 661249595777725568,-1.0,,,,,,,,,,130.473301,19.608521,17.608885,2.9019,-1,0.0,0.0,No
Gaia DR2 661249694558990848,-1.0,,,,,,,,,,130.478207,19.616941,18.81771,2.9457,-1,0.0,0.0,No
Gaia DR2 661250145533531008,-1.0,,,,,,,,,,130.519596,19.633545,19.52210816,3.3425,-1,0.0,0.0,No
Gaia DR2 661251210685333120,-1.0,,,,,,,,,,130.335205,19.622911,15.02115,2.1462,-1,0.0,0.0,No
Gaia DR2 661251966599576576,-1.0,,,,,,,,,,130.33302,19.634653,13.146451,1.4206,-1,0.0,0.0,No
Gaia DR2 661252997391718272,-1.0,,,,,,,,,,130.426225,19.660547,9.475089,0.5855,-1,0.0,0.0,No
Gaia DR2 661253027453650432,-1.0,,,,,,,,,,130.458562,19.659658,15.247327,2.2534,-1,0.0,0.0,No
Gaia DR2 661253272269624576,-1.0,,,,,,,,,,130.41341,19.674515,15.973061,2.6036,-1,0.0,0.0,No
Gaia DR2 661253478428045568,-1.0,,,,,,,,,,130.482792,19.689711,10.896363,0.8291,-1,0.0,0.0,No
Gaia DR2 661253753305952000,-1.0,,,,,,,,,,130.46764,19.707865,17.153936,2.9226,-1,0.0,0.0,No
Gaia DR2 661253993824132480,-1.0,,,,,,,,,,130.386476,19.670513,19.8710209,2.6575,-1,0.0,0.0,No
Gaia DR2 661254303061774976,-1.0,,,,,,,,,,130.369712,19.713623,18.00454916,2.9715,-1,0.0,0.0,No
Gaia DR2 661257154920147072,-1.0,,,,,,,,,,129.730303,19.283821,15.061287,2.2032,-1,0.0,0.0,No
Gaia DR2 661257704675956480,-1.0,,,,,,,,,,129.813612,19.286509,15.638341,2.3852,-1,0.0,0.0,No
Gaia DR2 661258872906952320,-1.0,,,,,,,,,,129.75952,19.326214,12.113306,1.1193,-1,0.0,0.0,No
Gaia DR2 661258937329286400,-1.0,,,,,,,,,,129.814087,19.324568,18.060472,2.9509,-1,0.0,0.0,No
Gaia DR2 661259040408504064,-1.0,,,,,,,,,,129.815536,19.334023,18.26104,2.8089,-1,0.0,0.0,No
Gaia DR2 661259384005904256,-1.0,,,,,,,,,,129.827107,19.378954,18.3102,3.1948,-1,0.0,0.0,No
Gaia DR2 661259525741991808,-1.0,,,,,,,,,,129.656171,19.257961,16.15914,2.7311,-1,0.0,0.0,No
Gaia DR2 661260144217277568,-1.0,,,,,,,,,,129.683059,19.29398,15.737283,2.6613,-1,0.0,0.0,No
Gaia DR2 661260212933886464,-1.0,,,,,,,,,,129.712549,19.309194,17.89679,nan,-1,0.0,0.0,No
Gaia DR2 661260212936751616,-1.0,,,,,,,,,,129.712642,19.309315,17.67717916,3.0351,-1,0.0,0.0,No
Gaia DR2 661262652478166528,-1.0,,,,,,,,,,129.762859,19.404331,17.346346,2.9427,-1,0.0,0.0,No
Gaia DR2 661263305313199360,-1.0,,,,,,,,,,129.67279,19.421705,13.990094,1.7551,-1,0.0,0.0,No
Gaia DR2 661263408392412928,-1.0,,,,,,,,,,129.711372,19.415043,15.937424,2.5475,-1,0.0,0.0,No
Gaia DR2 661264439184662016,-1.0,,,,,,,,,,129.94064,19.366995,10.51859,0.75,-1,0.0,0.0,No
Gaia DR2 661264679702825344,-1.0,,,,,,,,,,129.971521,19.401047,16.790697,2.7169,-1,0.0,0.0,No
Gaia DR2 661265229458645120,-1.0,,,,,,,,,,129.882326,19.404894,16.5115,2.7119,-1,0.0,0.0,No
Gaia DR2 661265951013145344,-1.0,,,,,,,,,,129.909868,19.440893,12.356053,1.1854,-1,0.0,0.0,No
Gaia DR2 661267325402674048,-1.0,,,,,,,,,,129.976723,19.460339,17.28342,2.8429,-1,0.0,0.0,No
Gaia DR2 661267561626466560,-1.0,,,,,,,,,,129.923616,19.483471,18.88537416,3.0204,-1,0.0,0.0,No
Gaia DR2 661268253115601792,-1.0,,,,,,,,,,129.990746,19.541483,7.503415688,0.3212,-1,0.0,0.0,No
Gaia DR2 661268940310277888,-1.0,,,,,,,,,,129.854085,19.459343,10.330844,0.7718,-1,0.0,0.0,No
Gaia DR2 661269043386545536,-1.0,,,,,,,,,,129.86911,19.473646,11.37276,1.0908,-1,0.0,0.0,No
Gaia DR2 661270245980335104,-1.0,,,,,,,,,,129.803021,19.504698,18.99213216,2.8822,-1,0.0,0.0,No
Gaia DR2 661270486498500352,-1.0,,,,,,,,,,129.901894,19.485531,14.428582,1.9059,-1,0.0,0.0,No
Gaia DR2 661270898815358720,-1.0,,,,,,,,,,129.90204,19.512126,17.652328,-0.2904,-1,0.0,0.0,No
Gaia DR2 661271173693364864,-1.0,,,,,,,,,,129.96135,19.540823,6.402308267,1.1022,-1,0.0,0.0,No
Gaia DR2 661271238116475648,-1.0,,,,,,,,,,129.961849,19.550581,11.623737,0.9658,-1,0.0,0.0,No
Gaia DR2 661273127901086336,-1.0,,,,,,,,,,129.559459,19.365355,10.728316,0.8865,-1,0.0,0.0,No
Gaia DR2 661274536650547072,-1.0,,,,,,,,,,129.560779,19.430872,20.3726873,2.0876,-1,0.0,0.0,No
Gaia DR2 661277186647511936,-1.0,,,,,,,,,,129.465854,19.414934,12.626519,1.1769,-1,0.0,0.0,No
Gaia DR2 661277461525418752,-1.0,,,,,,,,,,129.444176,19.438368,10.50494,0.7457,-1,0.0,0.0,No
Gaia DR2 661277908202012672,-1.0,,,,,,,,,,129.488024,19.463877,16.558746,2.7693,-1,0.0,0.0,No
Gaia DR2 661278762898468992,-1.0,,,,,,,,,,129.478938,19.493605,19.11207,2.7803,-1,0.0,0.0,No
Gaia DR2 661278767195471360,-1.0,,,,,,,,,,129.478688,19.486053,16.681013,2.7795,-1,0.0,0.0,No
Gaia DR2 661279042073291776,-1.0,,,,,,,,,,129.457608,19.514118,15.009888,2.1482,-1,0.0,0.0,No
Gaia DR2 661281206736808064,-1.0,,,,,,,,,,129.528179,19.571615,17.318144,2.8798,-1,0.0,0.0,No
Gaia DR2 661281756492696448,-1.0,,,,,,,,,,129.695644,19.500927,8.923931,0.446,-1,0.0,0.0,No
Gaia DR2 661282031370596608,-1.0,,,,,,,,,,129.767145,19.522688,13.318716,1.4852,-1,0.0,0.0,No
Gaia DR2 661282100090072576,-1.0,,,,,,,,,,129.762127,19.532562,15.858916,2.7304,-1,0.0,0.0,No
Gaia DR2 661283057865715456,-1.0,,,,,,,,,,129.673346,19.571692,17.996151,3.0524,-1,0.0,0.0,No
Gaia DR2 661283199601699328,-1.0,,,,,,,,,,129.723107,19.571402,13.639209,1.6277,-1,0.0,0.0,No
Gaia DR2 661284024235415808,-1.0,,,,,,,,,,129.787908,19.592422,8.449769,0.3486,-1,0.0,0.0,No
Gaia DR2 661285707862587520,-1.0,,,,,,,,,,129.79227,19.678417,9.326675,0.5546,-1,0.0,0.0,No
Gaia DR2 661288628440350080,-1.0,,,,,,,,,,129.775506,19.676794,7.38549892,0.3747,-1,0.0,0.0,No
Gaia DR2 661289105178505344,-1.0,,,,,,,,,,129.761816,19.724714,9.186539,0.6468,-1,0.0,0.0,No
Gaia DR2 661289448777087616,-1.0,,,,,,,,,,129.663721,19.694492,18.094242,3.1966,-1,0.0,0.0,No
Gaia DR2 661290758744228224,-1.0,,,,,,,,,,130.075436,19.532022,7.517212533,0.2027,-1,0.0,0.0,No
Gaia DR2 661291136701346304,-1.0,,,,,,,,,,130.112585,19.544865,6.276720299,0.2254,-1,0.0,0.0,No
Gaia DR2 661292511090872960,-1.0,,,,,,,,,,130.177036,19.566011,11.173428,0.8723,-1,0.0,0.0,No
Gaia DR2 661293267005100544,-1.0,,,,,,,,,,130.233068,19.635666,13.548739,nan,-1,0.0,0.0,No
Gaia DR2 661293537585522816,-1.0,,,,,,,,,,130.199957,19.658943,10.825631,0.9098,-1,0.0,0.0,No
Gaia DR2 661293812462666240,-1.0,,,,,,,,,,130.139469,19.633604,11.963045,1.0612,-1,0.0,0.0,No
Gaia DR2 661294052980833792,-1.0,,,,,,,,,,130.114635,19.655497,12.855571,1.3082,-1,0.0,0.0,No
Gaia DR2 661294327858739712,-1.0,,,,,,,,,,130.166363,19.669224,10.692376,0.875,-1,0.0,0.0,No
Gaia DR2 661294327859643264,-1.0,,,,,,,,,,130.168655,19.670759,18.51400577,1.9946,-1,0.0,0.0,No
Gaia DR2 661294705815866240,-1.0,,,,,,,,,,129.999942,19.577917,12.562861,1.2069,-1,0.0,0.0,No
Gaia DR2 661294710114141696,-1.0,,,,,,,,,,129.999314,19.566765,12.01411,1.2298,-1,0.0,0.0,No
Gaia DR2 661295324291154816,-1.0,,,,,,,,,,130.040338,19.621416,11.790918,0.9973,-1,0.0,0.0,No
Gaia DR2 661295461730107392,-1.0,,,,,,,,,,130.051332,19.639503,9.766602,0.6455,-1,0.0,0.0,No
Gaia DR2 661295466028469120,-1.0,,,,,,,,,,130.051767,19.638376,15.98989755,1.2768,-1,0.0,0.0,No
Gaia DR2 661295672186702336,-1.0,,,,,,,,,,130.048285,19.653278,15.909716,2.8332,-1,0.0,0.0,No
Gaia DR2 661296290661998208,-1.0,,,,,,,,,,129.947094,19.659557,16.8569,2.8771,-1,0.0,0.0,No
Gaia DR2 661296565539900544,-1.0,,,,,,,,,,130.010376,19.676485,16.5728,2.6913,-1,0.0,0.0,No
Gaia DR2 661297080936069632,-1.0,,,,,,,,,,130.092064,19.669907,6.184963533,1.1381,-1,0.0,0.0,No
Gaia DR2 661297115295806592,-1.0,,,,,,,,,,130.096963,19.673239,10.300258,0.7504,-1,0.0,0.0,No
Gaia DR2 661297321454333312,-1.0,,,,,,,,,,130.086471,19.686691,7.668851385,0.2428,-1,0.0,0.0,No
Gaia DR2 661297458893183232,-1.0,,,,,,,,,,130.131297,19.695299,14.405758,2.0453,-1,0.0,0.0,No
Gaia DR2 661297493252924416,-1.0,,,,,,,,,,130.108952,19.686443,9.279027,0.5585,-1,0.0,0.0,No
Gaia DR2 661297901272035456,-1.0,,,,,,,,,,130.117058,19.726247,17.684801,-0.0933,-1,0.0,0.0,No
Gaia DR2 661298451027341056,-1.0,,,,,,,,,,130.020468,19.729248,9.695884,0.6177,-1,0.0,0.0,No
Gaia DR2 661298833282624000,-1.0,,,,,,,,,,130.057445,19.748882,15.173029,2.2055,-1,0.0,0.0,No
Gaia DR2 661298897704486912,-1.0,,,,,,,,,,130.054519,19.763861,18.415886,2.9842,-1,0.0,0.0,No
Gaia DR2 661300551269631360,-1.0,,,,,,,,,,130.180045,19.719328,6.809746871,0.2825,-1,0.0,0.0,No
Gaia DR2 661300993647979776,-1.0,,,,,,,,,,130.236239,19.734787,11.970447,1.0469,-1,0.0,0.0,No
Gaia DR2 661301444622810368,-1.0,,,,,,,,,,130.369553,19.746706,10.786195,0.7941,-1,0.0,0.0,No
Gaia DR2 661302887731820416,-1.0,,,,,,,,,,130.29297,19.818644,11.313729,0.9106,-1,0.0,0.0,No
Gaia DR2 661303471844671104,-1.0,,,,,,,,,,130.164255,19.715378,16.541897,2.7306,-1,0.0,0.0,No
Gaia DR2 661303471847393664,-1.0,,,,,,,,,,130.164145,19.715085,18.271326,nan,-1,0.0,0.0,No
Gaia DR2 661305838371084288,-1.0,,,,,,,,,,130.294496,19.82959,8.952477,0.4785,-1,0.0,0.0,No
Gaia DR2 661306319407420160,-1.0,,,,,,,,,,130.290049,19.855192,10.520264,0.8922,-1,0.0,0.0,No
Gaia DR2 661307487641128576,-1.0,,,,,,,,,,130.285536,19.900511,21.009056,nan,-1,0.0,0.0,No
Gaia DR2 661308935045711872,-1.0,,,,,,,,,,129.944811,19.736847,17.583752,2.8803,-1,0.0,0.0,No
Gaia DR2 661310756111835392,-1.0,,,,,,,,,,130.056053,19.778793,12.836938,1.3157,-1,0.0,0.0,No
Gaia DR2 661310790468510336,-1.0,,,,,,,,,,130.073438,19.787561,9.996251,0.7458,-1,0.0,0.0,No
Gaia DR2 661310923612365312,-1.0,,,,,,,,,,130.017356,19.784426,11.832636,1.0518,-1,0.0,0.0,No
Gaia DR2 661311267210542080,-1.0,,,,,,,,,,129.946722,19.76999,18.372242,-0.0238,-1,0.0,0.0,No
Gaia DR2 661311443306610688,-1.0,,,,,,,,,,129.927736,19.778486,6.615681438,0.3558,-1,0.0,0.0,No
Gaia DR2 661311752544249088,-1.0,,,,,,,,,,130.002615,19.80654,10.165247,0.6757,-1,0.0,0.0,No
Gaia DR2 661312267940341632,-1.0,,,,,,,,,,129.81292,19.725468,15.889806,2.6804,-1,0.0,0.0,No
Gaia DR2 661313023854578560,-1.0,,,,,,,,,,129.872529,19.786634,12.300881,1.2667,-1,0.0,0.0,No
Gaia DR2 661313363154337280,-1.0,,,,,,,,,,129.771336,19.757338,17.06427264,2.8621,-1,0.0,0.0,No
Gaia DR2 661313504890920448,-1.0,,,,,,,,,,129.791095,19.783037,14.947903,2.4745,-1,0.0,0.0,No
Gaia DR2 661313569312788096,-1.0,,,,,,,,,,129.778983,19.785564,18.489721,3.086,-1,0.0,0.0,No
Gaia DR2 661313917207778304,-1.0,,,,,,,,,,129.819979,19.79517,15.513301,2.3096,-1,0.0,0.0,No
Gaia DR2 661314466963687808,-1.0,,,,,,,,,,129.894433,19.800081,16.54908148,2.7099,-1,0.0,0.0,No
Gaia DR2 661314570042801280,-1.0,,,,,,,,,,129.904826,19.816132,14.480734,1.9468,-1,0.0,0.0,No
Gaia DR2 661314638762274176,-1.0,,,,,,,,,,129.946137,19.827662,12.440727,1.1715,-1,0.0,0.0,No
Gaia DR2 661315837054947840,-1.0,,,,,,,,,,129.841059,19.861185,12.276876,1.1289,-1,0.0,0.0,No
Gaia DR2 661316906504994688,-1.0,,,,,,,,,,130.097799,19.834986,7.984857049,0.2512,-1,0.0,0.0,No
Gaia DR2 661317250102374528,-1.0,,,,,,,,,,130.132055,19.850292,11.427479,0.9291,-1,0.0,0.0,No
Gaia DR2 661318624491908480,-1.0,,,,,,,,,,130.065473,19.915081,12.331354,1.3135,-1,0.0,0.0,No
Gaia DR2 661319380406234752,-1.0,,,,,,,,,,130.164065,19.939966,16.683577,2.922,-1,0.0,0.0,No
Gaia DR2 661319483485360000,-1.0,,,,,,,,,,130.201368,19.921923,10.868907,0.8155,-1,0.0,0.0,No
Gaia DR2 661319547906688896,-1.0,,,,,,,,,,130.228664,19.9352,11.869694,1.0377,-1,0.0,0.0,No
Gaia DR2 661319552204833024,-1.0,,,,,,,,,,130.237228,19.934862,8.654234,0.4156,-1,0.0,0.0,No
Gaia DR2 661319620924311296,-1.0,,,,,,,,,,130.216131,19.94173,15.951167,2.4645,-1,0.0,0.0,No
Gaia DR2 661320067600915328,-1.0,,,,,,,,,,130.127457,19.933022,16.026352,2.5446,-1,0.0,0.0,No
Gaia DR2 661321304551503616,-1.0,,,,,,,,,,130.0153,19.916533,16.281916,2.8506,-1,0.0,0.0,No
Gaia DR2 661322060465742336,-1.0,,,,,,,,,,130.047734,19.971149,6.60532725,0.0266,-1,0.0,0.0,No
Gaia DR2 661323641013704832,-1.0,,,,,,,,,,130.063963,19.994301,8.755451,0.4268,-1,0.0,0.0,No
Gaia DR2 661324431287688448,-1.0,,,,,,,,,,130.026807,20.007801,6.161438085,1.1048,-1,0.0,0.0,No
Gaia DR2 661325187202016512,-1.0,,,,,,,,,,130.0546,20.057814,16.071297,2.7391,-1,0.0,0.0,No
Gaia DR2 661325255921404288,-1.0,,,,,,,,,,130.047752,20.067583,15.727225,2.7409,-1,0.0,0.0,No
Gaia DR2 661325393360354688,-1.0,,,,,,,,,,130.063359,20.087227,16.74929,3.0232,-1,0.0,0.0,No
Gaia DR2 661325908755275648,-1.0,,,,,,,,,,130.794855,19.526299,11.595354,0.938,-1,0.0,0.0,No
Gaia DR2 661326011834490496,-1.0,,,,,,,,,,130.826814,19.518845,16.334084,2.6228,-1,0.0,0.0,No
Gaia DR2 661326110618706176,-1.0,,,,,,,,,,130.822014,19.539953,19.67139426,3.1947,-1,0.0,0.0,No
Gaia DR2 661327248785037184,-1.0,,,,,,,,,,130.802732,19.574734,17.378178,2.9926,-1,0.0,0.0,No
Gaia DR2 661329958907430272,-1.0,,,,,,,,,,130.685069,19.579973,9.583584,0.5879,-1,0.0,0.0,No
Gaia DR2 661331028356266752,-1.0,,,,,,,,,,130.641789,19.603418,15.807616,2.7015,-1,0.0,0.0,No
Gaia DR2 661331131435476608,-1.0,,,,,,,,,,130.682168,19.623171,11.824952,1.1944,-1,0.0,0.0,No
Gaia DR2 661332948204741504,-1.0,,,,,,,,,,130.793026,19.710402,18.95162916,3.187,-1,0.0,0.0,No
Gaia DR2 661333704119506944,-1.0,,,,,,,,,,130.787741,19.719982,19.10155116,3.0531,-1,0.0,0.0,No
Gaia DR2 661333708415842304,-1.0,,,,,,,,,,130.784273,19.713209,12.9349,1.3487,-1,0.0,0.0,No
Gaia DR2 661335288963844736,-1.0,,,,,,,,,,130.986366,19.725651,12.870572,1.3656,-1,0.0,0.0,No
Gaia DR2 661337247468928768,-1.0,,,,,,,,,,131.11054,19.793322,13.574524,1.6259,-1,0.0,0.0,No
Gaia DR2 661338858079663488,-1.0,,,,,,,,,,130.884959,19.743837,12.087004,1.1068,-1,0.0,0.0,No
Gaia DR2 661339790089527168,-1.0,,,,,,,,,,130.834141,19.769062,10.637272,0.7657,-1,0.0,0.0,No
Gaia DR2 661340614723243392,-1.0,,,,,,,,,,130.86498,19.827938,16.732641,2.8458,-1,0.0,0.0,No
Gaia DR2 661342710667273856,-1.0,,,,,,,,,,130.965893,19.913622,13.6968,1.6428,-1,0.0,0.0,No
Gaia DR2 661344188136057984,-1.0,,,,,,,,,,130.564564,19.687679,9.777529,0.622,-1,0.0,0.0,No
Gaia DR2 661347727189029504,-1.0,,,,,,,,,,130.497296,19.745892,15.229515,2.2561,-1,0.0,0.0,No
Gaia DR2 661348517463001216,-1.0,,,,,,,,,,130.564586,19.816013,16.25184,2.6122,-1,0.0,0.0,No
Gaia DR2 661350750845994240,-1.0,,,,,,,,,,130.556852,19.835739,15.454395,2.3081,-1,0.0,0.0,No
Gaia DR2 661351850357695616,-1.0,,,,,,,,,,130.777932,19.791588,13.234993,1.4666,-1,0.0,0.0,No
Gaia DR2 661353224747228544,-1.0,,,,,,,,,,130.71785,19.86278,15.828712,2.598,-1,0.0,0.0,No
Gaia DR2 661353224747229184,-1.0,,,,,,,,,,130.717957,19.85311,17.857624,-0.1677,-1,0.0,0.0,No
Gaia DR2 661353770206306560,-1.0,,,,,,,,,,130.75779,19.901279,18.136576,3.134,-1,0.0,0.0,No
Gaia DR2 661355934869899648,-1.0,,,,,,,,,,130.885943,19.992502,16.760645,2.8283,-1,0.0,0.0,No
Gaia DR2 661356488922418944,-1.0,,,,,,,,,,130.710435,19.917725,16.332142,2.648,-1,0.0,0.0,No
Gaia DR2 661358241268943616,-1.0,,,,,,,,,,130.656758,19.988607,17.339325,2.9738,-1,0.0,0.0,No
Gaia DR2 661359061606102016,-1.0,,,,,,,,,,130.80527,20.004456,18.48090916,3.2394,-1,0.0,0.0,No
Gaia DR2 661360268493494528,-1.0,,,,,,,,,,130.813432,20.065582,13.117621,1.441,-1,0.0,0.0,No
Gaia DR2 661362055200029056,-1.0,,,,,,,,,,131.071611,19.865376,13.933509,1.7242,-1,0.0,0.0,No
Gaia DR2 661365697332234112,-1.0,,,,,,,,,,131.088523,19.936604,17.216053,2.9902,-1,0.0,0.0,No
Gaia DR2 661383731898310016,-1.0,,,,,,,,,,130.833894,20.073851,17.98524916,3.1326,-1,0.0,0.0,No
Gaia DR2 661383770554619136,-1.0,,,,,,,,,,130.834559,20.079334,17.528492,2.907,-1,0.0,0.0,No
Gaia DR2 661386244455690752,-1.0,,,,,,,,,,130.898073,20.189587,10.00948,0.6644,-1,0.0,0.0,No
Gaia DR2 661387992505550080,-1.0,,,,,,,,,,131.169816,20.193647,13.825085,1.6991,-1,0.0,0.0,No
Gaia DR2 661391157898332160,-1.0,,,,,,,,,,131.202955,20.290552,12.596136,1.2577,-1,0.0,0.0,No
Gaia DR2 661391535855469312,-1.0,,,,,,,,,,131.048511,20.216684,17.002121,3.0072,-1,0.0,0.0,No
Gaia DR2 661391982532062848,-1.0,,,,,,,,,,131.096719,20.23214,17.344418,2.9227,-1,0.0,0.0,No
Gaia DR2 661394525152691840,-1.0,,,,,,,,,,131.143738,20.341539,17.021366,2.8078,-1,0.0,0.0,No
Gaia DR2 661396140060387456,-1.0,,,,,,,,,,130.423942,19.83264,17.45217,2.7644,-1,0.0,0.0,No
Gaia DR2 661396754238802816,-1.0,,,,,,,,,,130.458673,19.874176,6.670002244,1.1093,-1,0.0,0.0,No
Gaia DR2 661397308291492608,-1.0,,,,,,,,,,130.361689,19.876865,17.845934,3.133,-1,0.0,0.0,No
Gaia DR2 661401122222444288,-1.0,,,,,,,,,,130.357695,19.9436,10.579792,0.7581,-1,0.0,0.0,No
Gaia DR2 661401225301656192,-1.0,,,,,,,,,,130.391,19.969084,11.505991,0.9455,-1,0.0,0.0,No
Gaia DR2 661401358444641152,-1.0,,,,,,,,,,130.30738,19.921982,8.286225,0.288,-1,0.0,0.0,No
Gaia DR2 661401431460014720,-1.0,,,,,,,,,,130.293858,19.935217,15.697986,2.6845,-1,0.0,0.0,No
Gaia DR2 661401431460014976,-1.0,,,,,,,,,,130.29082,19.935356,13.193317,1.4544,-1,0.0,0.0,No
Gaia DR2 661401908200502912,-1.0,,,,,,,,,,130.353678,19.957653,19.85547144,2.9439,-1,0.0,0.0,No
Gaia DR2 661402015575639680,-1.0,,,,,,,,,,130.370057,19.975622,15.737562,2.5585,-1,0.0,0.0,No
Gaia DR2 661402084295115904,-1.0,,,,,,,,,,130.358451,19.987553,16.831366,2.8213,-1,0.0,0.0,No
Gaia DR2 661402423595631232,-1.0,,,,,,,,,,130.432035,19.962158,12.09978,1.0817,-1,0.0,0.0,No
Gaia DR2 661402664114086912,-1.0,,,,,,,,,,130.449731,19.997248,18.745197,3.1327,-1,0.0,0.0,No
Gaia DR2 661404317678099456,-1.0,,,,,,,,,,130.456116,20.076738,15.743262,2.7156,-1,0.0,0.0,No
Gaia DR2 661404764354696448,-1.0,,,,,,,,,,130.624524,19.975475,17.793072,2.9692,-1,0.0,0.0,No
Gaia DR2 661405966945537280,-1.0,,,,,,,,,,130.583849,20.036596,9.900244,0.7154,-1,0.0,0.0,No
Gaia DR2 661406546764571392,-1.0,,,,,,,,,,130.587961,20.055799,17.180061,2.851,-1,0.0,0.0,No
Gaia DR2 661407375694800000,-1.0,,,,,,,,,,130.736447,20.071716,16.700964,2.8107,-1,0.0,0.0,No
Gaia DR2 661408818803811200,-1.0,,,,,,,,,,130.654192,20.142191,13.472316,1.572,-1,0.0,0.0,No
Gaia DR2 661409609077800960,-1.0,,,,,,,,,,130.569367,20.092367,13.685377,1.6477,-1,0.0,0.0,No
Gaia DR2 661410360695218048,-1.0,,,,,,,,,,130.495183,20.107559,12.857078,1.3325,-1,0.0,0.0,No
Gaia DR2 661412495295816960,-1.0,,,,,,,,,,130.590118,20.181648,9.132437,0.5265,-1,0.0,0.0,No
Gaia DR2 661413800965826688,-1.0,,,,,,,,,,130.224712,19.998683,16.58389,2.6435,-1,0.0,0.0,No
Gaia DR2 661413800965826816,-1.0,,,,,,,,,,130.224332,19.998875,16.455452,2.8475,-1,0.0,0.0,No
Gaia DR2 661414213282680960,-1.0,,,,,,,,,,130.314245,20.037788,13.733851,1.6567,-1,0.0,0.0,No
Gaia DR2 661416274866976384,-1.0,,,,,,,,,,130.385504,20.101915,17.603567,2.9305,-1,0.0,0.0,No
Gaia DR2 661417305659127296,-1.0,,,,,,,,,,130.351928,20.130444,15.361701,2.65,-1,0.0,0.0,No
Gaia DR2 661418405170762368,-1.0,,,,,,,,,,130.224895,20.090107,16.552881,2.6452,-1,0.0,0.0,No
Gaia DR2 661419259867455488,-1.0,,,,,,,,,,130.092987,20.106771,9.960863,0.6626,-1,0.0,0.0,No
Gaia DR2 661421939927520384,-1.0,,,,,,,,,,130.241998,20.213997,18.184452,2.9701,-1,0.0,0.0,No
Gaia DR2 661422764560767360,-1.0,,,,,,,,,,130.471432,20.159456,8.477043,0.4133,-1,0.0,0.0,No
Gaia DR2 661422837576998784,-1.0,,,,,,,,,,130.466638,20.167028,11.817413,1.0284,-1,0.0,0.0,No
Gaia DR2 661424074527577600,-1.0,,,,,,,,,,130.432596,20.226891,10.354437,0.7267,-1,0.0,0.0,No
Gaia DR2 661424143247274624,-1.0,,,,,,,,,,130.405736,20.210241,17.137625,2.8575,-1,0.0,0.0,No
Gaia DR2 661427063824818816,-1.0,,,,,,,,,,130.3496,20.249235,13.900174,2.0031,-1,0.0,0.0,No
Gaia DR2 661429292911672320,-1.0,,,,,,,,,,130.423991,20.319012,18.579586,3.1688,-1,0.0,0.0,No
Gaia DR2 661429675164926464,-1.0,,,,,,,,,,130.466345,20.346649,15.632096,2.3648,-1,0.0,0.0,No
Gaia DR2 661430705957076096,-1.0,,,,,,,,,,130.449687,20.389618,18.332092,3.0372,-1,0.0,0.0,No
Gaia DR2 661438913637806208,-1.0,,,,,,,,,,130.752301,20.337824,11.260078,0.8965,-1,0.0,0.0,No
Gaia DR2 661438982357836544,-1.0,,,,,,,,,,130.710514,20.334435,18.191652,3.1059,-1,0.0,0.0,No
Gaia DR2 661441494914973184,-1.0,,,,,,,,,,130.961909,20.365768,14.761261,2.1083,-1,0.0,0.0,No
Gaia DR2 661453688325924736,-1.0,,,,,,,,,,130.578492,20.409723,12.15527,1.1308,-1,0.0,0.0,No
Gaia DR2 661458365546507776,-1.0,,,,,,,,,,130.824335,20.510366,11.608485,1.032,-1,0.0,0.0,No
Gaia DR2 661458915302263296,-1.0,,,,,,,,,,130.736171,20.511738,17.41167629,2.9191,-1,0.0,0.0,No
Gaia DR2 661458979725746304,-1.0,,,,,,,,,,130.729696,20.520679,19.05228416,2.8095,-1,0.0,0.0,No
Gaia DR2 661459774295767936,-1.0,,,,,,,,,,130.903533,20.540136,16.327873,2.7372,-1,0.0,0.0,No
